Study_Hours,Attendance,Assignment_Avg,Internal_Mark,Sleep_Duration,Final_Mark
4.049724341596429,93.43754043206928,85.20266090536191,57.84621344478428,6.4597728821783065,72.62444044926427
11.121312448649952,85.38496407494414,70.81617438710569,73.00853795846415,7.000633550627917,76.49928016279021
13.428450286046985,77.84712086099199,70.80890754817885,87.22956024143073,7.721448098714938,83.7575767055943
17.911576178966065,88.32781866106285,71.14037938539141,54.762672715324044,5.26737422063975,75.6965112750716
9.92691912690541,100.0,99.92097580273008,70.92519774771958,4.244582856235315,85.00630792933364
8.766025588427249,83.81866255058495,79.58322542677864,76.4322475049586,6.3393557806100995,79.19648463186222
9.992971825661854,84.48220586300336,80.16049976629283,80.39658410894717,5.535145088903009,74.76823337108699
15.661608470808297,77.40639100459757,87.3634014483821,72.64662332915837,6.390231762823227,77.50725397482405
13.315004438638738,73.50155630535208,77.86546990831816,64.49458241375017,6.8226636174190345,73.68891843841399
9.880959184931845,90.30335816544246,71.89149425015157,57.5861466902692,6.456101909172384,65.49540692061402
14.053069732453425,73.43916174091133,72.64380181098026,71.29215824569562,8.742961041364895,77.73303431344983
12.388310197392162,82.71566237219392,74.14078488703123,53.9179148202159,7.392093717522784,75.54321551428785
15.874579962131557,77.22342553234883,74.5533331618819,26.17974274758089,7.360569231532994,62.49350180141321
9.19178762449059,86.78979825746391,83.73155452364375,76.54839706236501,7.746648572852083,77.79946782378235
10.689351413608927,85.33662105286949,75.6233506296876,83.55902261629294,5.633400258663077,78.51802157354962
10.43156738747137,92.375399442579,83.79168092658695,34.55601346687242,8.246934144904323,69.40798657114918
6.145940207471526,76.89983601145254,74.03140103869701,54.854039429350934,6.909082856157448,53.15657665961833
13.184481108258304,79.30125064706628,75.94362228379309,79.28731391507796,7.8045767406894555,78.26989058168584
13.044221088719556,72.21236284217693,51.02159178561471,100.0,5.713771320351814,79.65646950459302
12.020453826569844,77.55706739923889,85.99593209642978,70.31190561513112,5.135489480780723,81.07496210150501
11.061651466499413,85.77300493044852,79.15786171077592,59.07995588156298,7.981467589630034,71.02494676728679
6.338517031798343,89.56988616645351,86.97612131831582,67.2565533834274,7.45169143131702,64.78066969779071
10.317418708938565,72.77834675822375,40.24493546167573,90.62314628722277,5.917538134770988,72.28986582208806
10.629141933892923,90.6960592010566,100.0,60.310537313131974,5.956404302470367,74.69174114709996
8.790890923113524,95.55637858804951,73.32492446213791,58.0121199002462,8.350521741297722,65.43974973324104
11.354857153335963,86.13434903223701,88.2981938008502,62.758847167269515,5.572705728559207,72.54690892159006
13.616203427258153,100.0,62.52112887449363,55.70007087611931,8.971207543907155,72.90361574247729
19.54474360484212,74.26210800896428,82.35328686075084,71.84005473992194,5.919255118422558,82.64177483790077
12.698311251327356,69.55345296688583,62.35901324191613,94.3701768770434,7.7660703107300595,71.6808986842577
13.030201562891058,64.21279751095722,67.51477247165033,74.84618909674043,6.605657829101219,77.21581185471409
11.702216336935331,96.96044311489183,97.96837624640143,66.21469746810568,7.723824917298812,87.53252434594746
4.324915138803834,88.54365656354058,72.71181119083984,65.62283096626683,6.347063197462969,67.30112881032744
11.893944498203133,81.44415329089544,77.60919447815668,46.552137869550144,6.804648512713247,63.07787939383113
12.240920839764106,84.7996862631982,85.44081276826505,83.24664665720738,7.049103010474865,82.73890374187533
21.852968449941145,70.74510952701624,80.94818265567126,68.83244204480798,5.7973750530622326,85.77554373011436
11.23055614087551,100.0,76.80502686172292,67.29280129614061,7.888989214504151,79.93677346798151
13.20618936933445,83.29221181975228,79.3795320295947,100.0,6.384143720234098,90.96681895462245
11.861152921179027,83.09394794604893,100.0,74.48129362548529,6.725680101591978,80.20977735240162
7.325287849521872,89.25766623898691,74.30857443559698,58.72313424857224,5.806780750469786,66.28264277720388
16.571291258060082,86.81009231736714,77.41318856057961,63.60463605691685,4.0,79.55110473580393
15.007732130747097,84.23884024279131,87.60785275209135,87.22668563795132,6.770766684879797,94.3163103911119
15.164127788172188,74.09525544554688,88.2663111954958,71.69905615806647,9.895138505935499,87.20662608088317
8.362450180821044,86.71468357135996,89.24436366672457,48.4258303252395,7.9415251454776286,71.81172114908838
17.611177243744397,100.0,82.66476266435022,83.78843401862805,6.976887544318727,92.04237181227309
6.3925957488308764,95.45420046154977,61.283941047234194,59.97783871691509,6.684531004950079,69.29193516533243
14.347428375201082,97.93186626639397,94.60117838761315,98.09946664326318,7.026959071374455,97.15242035318336
20.761822503239912,76.88784323568815,61.243855283775744,86.20072098571973,7.656542938210252,84.60946236506088
8.037854699477247,72.1039517974142,78.6316255828684,63.29017156511873,5.583024621629386,72.35038443029775
9.734809081588912,80.74213079900352,65.9486897997677,89.2152454260267,8.337186033602647,80.9669607838467
12.398605460350565,82.55724912288694,74.23033984088408,71.01783265791104,7.858457578529493,75.19033028965326
9.986097383535203,92.94191518470949,78.94514892364177,82.79160512683329,7.8618228708495215,79.0094395903334
5.797346275735469,65.0753537028518,78.85628658540328,77.27099225941713,7.5261708865716725,70.68427641327753
12.27425189922411,97.29550319460614,80.06304905082342,57.3046501751369,7.023539989232788,76.86738875472018
7.7507851450955805,80.4199210142101,94.36453522870377,60.346752515238066,7.8074334831601835,73.11154336280845
13.894369722540727,77.7311893005258,80.44241161816775,85.44941226371742,7.710176960489654,85.76419552113403
8.322303063064787,71.87895624739832,72.07012037651222,64.97837001840189,6.5751511468707715,73.58851712915836
18.19973762007016,65.4514332813423,86.56904601946029,63.94527305137005,6.311677872523719,85.01602211608864
8.866986830655051,90.23170583961914,89.2736458670957,55.673161309759706,7.122227554314384,72.43948240643036
10.711753935177297,82.73317967188405,60.26870621835609,76.35398598390192,8.858824181794224,77.90745499045536
15.25406886947868,69.10039100258946,82.1688008381983,100.0,5.513071509215319,84.49250309657451
7.076542734264179,69.04921227936384,83.41407290773078,53.9870062861859,5.238969681097072,64.38108749478424
12.909839738416517,78.64215300709871,71.4292379596801,70.36329185009137,7.19771300948382,82.76798808113614
17.228571017129713,98.69021525289392,91.50848175973942,91.18330833123144,7.0610652422272215,95.04576447656788
5.57006706175509,79.40408648636395,73.19933295560968,68.80537913131427,7.20800999724449,63.35228166524236
12.738535434129217,66.96857046881894,76.5069174416585,76.78557694374601,7.2927438374902005,74.55904889762355
13.039531176993695,79.54256935914056,72.92313810859356,54.0640970777968,6.732157294438234,65.75923500682183
15.127291487109241,79.2727643025233,75.1869485709776,76.42460645811472,8.787836126322498,79.48023510154133
7.052197156487672,55.03113357058429,61.84469895725758,67.19283602493176,5.078915225828181,58.27707375771578
6.718173547662895,81.45705133482188,57.719389408868466,84.78594993519795,6.005803570263705,63.56767056645155
14.087766262467591,79.69065469791322,94.13406075869966,87.81079077347127,6.876094287821143,88.68955844609327
13.187938692932745,88.96206364813418,64.83646382018007,100.0,5.028173426614999,88.01059937022302
13.001971401383507,100.0,63.10329180652431,78.69449759820364,6.7889747146815145,75.72141784382009
13.385792837987903,93.26565029547757,49.15931863675542,74.8869447487325,8.993764198873622,81.82520632481832
9.279901113686037,79.3111130944517,67.33245902772597,72.91576452366004,7.025063785955155,73.049400023678
12.929014788644015,70.9347409125833,59.12292247911002,64.70250560783967,7.2768410868624205,73.52543167776787
13.172289893194725,100.0,94.70418192163643,75.07725765192536,5.487802281792904,82.51873714044244
9.142594327894528,82.59218434014488,87.11780507211161,65.56897884791456,6.260366310352627,76.51492866584172
19.463098044579027,82.13929291912946,66.74219585786732,72.52691464404421,6.549764343611276,78.61865655455432
13.89533168364715,81.75874912889996,100.0,89.7639630341194,6.618741883892519,94.2115809621134
7.234786011189406,83.98084760767856,86.78118584389912,54.90186152080538,8.537972554004522,69.70755375021348
14.626214434535319,80.55639588076058,71.10202339789653,87.09817841693568,7.669229272870149,86.24317329719334
8.101273319090714,76.26337993119763,45.00713142151712,89.75672601009798,5.666250451675562,63.658293870343115
15.148338414969809,76.53141058759608,100.0,68.22897209513381,7.295805734118406,80.79422313758832
16.634382316029615,81.67246729784002,58.32513039883685,38.17217651487108,7.597866098196143,68.62087900539608
8.717270726593158,76.56575228866235,55.2552150365173,60.882670193583515,8.36817884622552,59.9694771021783
15.853504516977287,74.87154217322836,87.27084518411569,89.45491819841664,8.896648823882048,92.35201363933388
13.651123707745993,83.06430227691897,100.0,69.65697906551677,5.781886969806558,77.37789481376817
15.28824063997796,79.45022782579144,91.61127382212622,55.01046651557634,6.026970986547594,80.63417831773029
19.58717193061579,97.0399298858269,81.76690944062831,62.42837618157674,5.49090656930246,79.81488681968985
11.018447535988518,55.49030191606988,82.13705209998344,82.60930039756829,6.7191761690716225,78.57774118071686
8.985055342570043,92.91506851922462,85.2409867053637,78.20100352302069,7.559630049335602,81.95015237241839
8.441942281497907,94.4608519249763,84.10714307744118,66.41601851245458,8.184801419906922,72.33260463747057
8.736758860138247,61.2660976759185,78.37429708763251,64.49763382277969,6.908858771628973,69.69696467907679
11.691593162343583,78.57312405919652,76.25041324742251,64.12362776434267,6.616182972094188,73.6564688640769
13.364607899266575,78.28559134004209,74.24888246520572,56.163847232522464,7.182109590698489,69.59025557559832
13.106763197320076,67.92488305282178,65.95242493359989,94.23063534204162,5.997828518043972,76.14972097595223
15.308732996144094,74.22183312409125,71.63189907759872,65.1651929618299,9.507446466033727,69.9750012761634
12.052007567511628,70.89424154534171,54.684518229655374,88.25737781238244,5.07080676745833,75.11300270772834
17.814136308629266,99.52270443423623,73.81992447846301,92.81974077883677,7.221688694674869,86.76539949799086
10.941372667048176,91.35678393147461,63.13690671418899,84.9746634722194,9.428327463075567,80.28256245222872
22.880676666358475,94.71555094994159,61.75692819341075,63.52569530922928,7.008159813471997,83.89010503515294
14.502669391060024,89.21672064043236,77.15872981384175,76.05595135504915,6.771953157998206,84.82911042121587
8.571369774334869,70.70948228782771,91.70402743613519,69.63706590413626,6.571065492627487,72.23971639400003
7.716430007755551,76.75479733720226,86.01979927202775,56.44447208904808,6.783529981885111,66.14248349918049
13.92988966097274,86.89374561227918,56.15399275652187,74.86538922582405,8.647418169611836,79.83673120602069
11.106148858696596,69.77872191108054,63.12446236115595,52.31440313260296,4.345765706404592,62.70218828525816
14.856001976368368,89.12998430172388,86.2892542558586,87.81519082692346,8.840120441555591,91.84105055226406
13.89295049829418,79.59674601841866,63.210151277540284,63.03074054052411,5.291251417059826,72.5844210021663
11.70868434937251,78.25179192450402,72.30440220003571,73.01739483809259,6.680017204918702,68.62210402237048
8.61282512772638,89.10959968203491,81.60062518829463,74.24931807319213,6.484906695641606,78.30432780472901
5.9406111012565415,86.4426331148604,63.379866541636375,66.11642539443883,7.706263923724864,67.69573012723389
10.213940191731915,78.3903383418092,76.26450607375152,78.80040702212912,5.082250777739503,70.66061606541837
15.42559517729389,93.59329803364248,58.991694060981544,62.876445150662136,7.5546071992983315,74.37175210051802
12.856374976520815,71.18936672400102,67.78358827258543,83.06945946185866,9.429171547944224,79.51237094806686
7.017044885152048,88.15935606944264,78.83738320971044,49.81030479629877,5.364191194488628,62.540675571715
12.692723703404727,87.93101257968384,55.884075197619964,71.89569369319618,7.227647401132475,74.672989710242
13.541269518915348,78.9045356068601,80.28569685552479,99.08393498587427,6.2056213866440695,93.5259694593046
8.464570255195468,85.26133022242118,74.76434641287983,54.995030130916376,7.511064647431643,71.22194961727506
12.614900423782112,69.48886423614697,81.62987945300577,59.83382544212723,7.022977332898902,67.28002400455006
12.232834873784,91.240270192069,77.68696960877594,77.70861774488372,6.230215709146829,82.45765351879609
7.428118808677508,80.15097863557011,91.36968515968613,72.69372672909397,7.585446741845288,80.60570568247081
13.431149441393133,76.7727697948096,76.5026940317749,75.25945148910338,9.165217731744091,81.97918459617519
14.243138105472937,92.49009225836889,69.84713350649696,77.33780695221495,6.770915449927242,85.27594943590799
16.332204972701106,74.9565630945724,76.4675700363874,79.52082202842655,7.863709530577818,92.13136005773863
16.21520820813961,67.91538703636441,81.51957634843666,86.64549762934334,5.448072450554603,88.80467230747314
6.489322528171636,66.43370826476097,75.58632084390845,76.14727985392769,5.852276347818389,68.97942689419354
8.248699840339508,88.0600995134564,75.48710029444659,66.38113518072187,7.566887533456453,75.44649104539435
14.060141068834639,69.19570647503717,66.57609974631893,80.08860551804096,8.780939234243158,79.5308648415333
14.055143803648836,99.54794181984364,67.04518898938862,98.49822902342824,7.426736018542792,89.07104223087624
14.060190745224192,61.18070592116278,58.16873673840368,68.0104938042614,6.624330363372215,68.28899914637869
25.0,98.96456368290038,95.99492091824328,55.38206042994038,6.999149686508025,100.0
14.283562042772669,84.11017467202619,60.07364117530458,86.60621003930459,5.499510719236339,76.21327837133494
16.542262560722396,81.03286888129608,66.68513762644912,68.19428254069602,7.72541839162644,84.85473431293079
15.81600705397281,76.5508091319105,66.37911281316963,37.409956809789456,8.05879967478809,68.59658915606462
14.605565005223191,85.9913611435207,85.7390925233333,82.71132515725633,6.457491600600304,80.37788769494145
10.738923021438618,81.62365297575151,71.46060386049567,61.97007721069116,6.435949422688598,71.30429027107147
15.03587688197307,93.03301882016521,89.97290487208481,68.64200076543759,7.319053875582458,75.9710686371763
8.908699141849713,83.1422764866204,66.91811250907358,74.97970495853522,6.475936316751286,73.8169864266936
11.052725573039965,83.50301761461877,78.34792994668562,72.857495196686,6.920640862449013,79.95326775726745
10.058545808683586,78.36387787786144,64.97583536088291,80.6417772570856,9.519666146999818,73.53972662729184
12.32749655754529,81.43054376278933,100.0,63.46770444145235,6.703569159104804,80.07832009908724
21.258634266694035,85.0780176889206,60.748818971645846,77.69658697264124,6.569991817574533,93.7256971457676
4.530939229633008,64.89831607343375,78.71784852272432,66.10679983624124,6.222949833237809,60.94408960948269
14.745040761498053,68.51814577894287,82.60532257118518,81.08215721331254,7.893030365799924,79.0806503925083
5.549136515241393,89.43264094022715,79.96558916941798,79.23051226019581,6.782530992138277,79.14861494630779
10.112272536842266,83.70865438127942,72.7765480934675,55.96841946933107,6.220752354014289,75.30105968436997
16.355802387869463,80.1601666364732,73.44215160319888,86.28973174262549,8.585564838727615,87.09616643000645
12.25712007638185,82.18433933065393,75.52573766374931,61.96054832328928,8.703523605416365,78.6124923463114
7.6890208882827755,85.47581705361671,73.23597598045814,82.12086697421718,6.279491721113554,79.48899209908674
9.138785162960128,76.60240319690638,86.56654940153892,75.50930970102011,4.760152058367261,71.36498313737015
14.718390995738703,74.21695274597687,100.0,97.57275515192684,8.209016427804306,92.57106621072934
9.078533473131454,83.95845255097682,68.310098579906,66.64801026442221,6.178444209087996,73.75858970781788
12.8658343583279,72.21627222384969,58.562364245051064,64.76024805822703,7.948750718995322,76.67717763524345
12.182287359615255,86.08252755714472,73.94061541978495,69.708705911684,4.635875418745798,76.37454866483971
9.393598609576731,64.9741639576216,100.0,65.45230325748587,8.071116805959171,71.86438509601447
20.5757763573013,92.29155637325644,65.35590518436322,81.99912852913076,5.546593684863063,95.95885576072479
14.535676089272044,86.72597482413043,94.6694016653288,45.75534087345118,7.876916942879829,74.31107721584213
3.8994296533695714,84.56029734313876,95.13240976891728,54.194763712804686,7.017127681403721,64.38778094766242
12.745817259077711,91.82690983945514,68.35694109950407,53.9829561763121,5.855272696724026,71.10585661873449
9.352854140926448,98.65474444462576,81.8277969502233,84.25461387960364,6.511556424487863,87.39358755367208
15.409733339184896,92.1437006501813,94.54075947754245,95.65920058872888,7.8235821483480406,99.1039148048771
8.829917046269198,63.59125768668355,70.45046710815015,68.43326172193792,7.127073343738281,69.05996816467963
11.541054234132403,69.20423033264298,72.55703567877165,67.46767415214984,7.701295576566981,73.9970350855267
14.019949115921829,75.75181422304321,68.01982903261627,71.05078244669772,9.371728701418583,77.73088382276967
15.463020776680485,82.26091050210833,62.822919231685596,87.42817453912286,5.122910065946739,83.53123851477865
7.198814371776895,87.17659020469122,67.20866945920791,56.089702987141386,8.940655089962348,55.182912948330085
10.661995056636206,74.74256186846534,60.31271679885292,73.57553474102178,7.125227125027855,69.3491465710472
10.100218755356176,83.86766764477078,75.40900161911071,84.62796444673644,5.921459142012246,78.87490566755538
9.386683069705153,74.44617067646678,65.7603212272963,77.51641254909768,5.403623649113213,65.720612568937
19.061816961124386,75.88482197008052,77.80543094148898,72.84372424898115,6.77305553106756,86.16730256747726
13.619926843843823,67.93338903151778,56.329252245556475,85.01569138850712,8.105980134309352,76.03862483820986
6.956464182659819,72.76766753889096,78.97056278657348,29.451515605011444,6.846941055546959,61.81303394612233
15.671447788219105,68.48315394383667,85.0023475393071,80.16812979296361,8.813385916296816,91.73043038369934
20.488624788050533,72.24126747022667,51.075172289142536,60.188864753088644,5.258589171938129,71.60108466313915
16.12986104220459,92.5364179660784,79.48867883817087,42.54050654715314,6.985493262584734,72.98268671040458
5.922520136183946,72.50601111168056,89.7320279096795,77.66803899287471,5.497127866704258,71.70165848602869
10.063063708534994,100.0,60.48430777570553,90.60487817744436,7.436358259149961,78.05090945895537
17.06764459674649,86.93317900880889,95.07086864205243,67.93827228058463,8.06426486811676,88.29877465674076
9.169322137524876,83.84836123694873,80.02822811239254,84.29311820804408,6.495085847582736,75.25302955400156
13.775277712584913,73.41642219818786,66.53985773089909,94.18417386982968,4.0,75.81976053224511
15.098536213717347,89.00309879408991,74.33077106810752,89.72371680376071,7.238737776155793,89.73653704044314
8.292278113687669,76.24362173762226,81.69992295026067,94.59946794057089,7.524086262080211,83.45945886038493
11.7618985757528,83.22009814645361,75.91206469694893,81.13191236607838,7.485153705954037,76.74233844135934
2.0,100.0,81.46507190935642,71.13150458352389,8.482938630186585,73.03006720877214
7.902449434662841,81.03940100275351,63.9519168830476,45.97051282154247,5.714735584421142,55.76198573118579
10.989727394427359,93.49273326285676,77.03232988843294,66.30906267805076,7.816259326540539,76.9435056855517
7.008867272140602,74.96823574874112,58.03542603714024,57.35130107025712,8.43100901497357,64.26387123518363
18.52964521572654,81.65011509503039,73.6652872638156,100.0,4.86569489919218,91.65751899961919
6.279434488157469,99.7080063563551,64.15310830242252,67.36171281351496,7.383582191102772,69.83222830102486
10.239822053212064,75.73032942212232,66.1736406889228,71.84807210176729,6.394984202790794,68.38784007170442
12.522962309144365,100.0,89.83311810252525,78.27228064060701,6.902172792278025,84.61700442092703
17.765093156264463,89.07751935455475,88.09572144713123,70.65403669558681,7.417211780246004,86.54291459661421
6.2565513952822425,76.37533224105732,82.30965745088612,95.4257656064613,6.415325723063737,75.08654102777031
16.65265500861984,88.3240773905552,61.89224682392906,60.66025957398322,6.189150305006066,74.1801737673452
12.040932244078348,91.7255444962673,71.20309860366238,72.91911182855864,7.04098290098563,70.96872728357876
8.073965395808196,88.21809962217196,89.5571723997502,58.86294121452927,5.695304873364637,68.50442485344172
13.848413897053083,66.29775280109544,76.70060296367886,50.19966233168941,5.697009845337778,66.72589805643057
12.79623878229388,74.72862824175131,100.0,60.82346363642072,7.815247939547804,78.08047238941931
9.599132491364822,79.52481364448495,79.71981407273246,69.44444804427383,5.621447157809612,71.21435931275406
12.279208339960075,81.25566570899954,77.30458939788038,63.5604666322411,7.799575001091054,74.48831373648883
10.45874561255296,88.20672097550678,71.29060242956999,59.61368530189216,7.555109551424741,72.43079705792837
12.454069381004992,83.77701000933254,76.6024908573874,48.90523804492249,4.929031925451284,71.22018462556672
14.648522698084186,68.64655641289899,73.17036196343348,68.75341641056959,6.186922417197214,72.5819739605583
18.34406726458141,85.80197851005963,83.49730412026308,47.42919438953497,8.432931283656847,74.29126316577855
7.048738004692604,88.10585745283824,86.480427801535,81.40083945534404,5.822601362632382,72.27466842444451
20.532133498625065,87.5979044793104,65.56812647390461,71.23659629401755,6.442714885228735,82.30844641503221
4.1916488019099925,92.80780725554622,59.025204557306665,48.13672750802604,7.554473071902276,55.19119860401549
11.392859619857667,90.33922154548904,52.96553552276044,65.36186384425204,7.9400686111391146,66.61242162595235
14.353268825938306,86.59180079228437,81.09589592295052,58.71765391614125,6.698153336746605,71.2119015737534
13.12396747094013,81.29834288541353,61.759600725913515,74.78761765628771,6.28298776637003,72.76098566231853
9.509201920717626,65.39039066484008,49.165312884570206,90.10675669034717,8.706843834038208,72.73947551503767
11.167510998570899,86.29618219132585,79.66294325437157,41.872412955313834,9.086679596557094,70.56598241552463
10.027996261364668,84.07687687163111,100.0,71.72539118721126,8.174629660938155,79.05902547622345
